"CurrencyKey","DateKey","AverageRate","EndOfDayRate"
3,20051014,1.00050025012506,1.00110121133247
3,20051015,1.000100010001,0.999400359784129
3,20051016,1.000100010001,1.00040016006403
3,20051017,1.000200040008,0.999600159936026
3,20051018,1.000200040008,1.00110121133247
3,20051019,1.00050025012506,1.00030009002701
3,20051020,1.00050025012506,1.00090081072966
3,20051021,1.00050025012506,1.0
3,20051022,1.000100010001,1.00040016006403
3,20051023,1.000100010001,0.999800039992002
3,20051024,1.000100010001,1.000100010001
3,20051025,1.000100010001,0.999600159936026
3,20051026,1.00050025012506,1.00130169219986
3,20051027,1.00050025012506,0.999700089973008
3,20051028,1.00050025012506,1.00140196274785
3,20051029,1.000200040008,0.999500249875062
3,20051030,1.000200040008,1.00110121133247
3,20051031,1.000200040008,0.999600159936026
3,20051101,1.000200040008,1.00030009002701
3,20051102,1.00050025012506,0.999700089973008
3,20051103,1.00050025012506,1.00110121133247
3,20051104,1.00050025012506,1.000100010001
3,20051105,1.000200040008,1.00110121133247
3,20051106,1.000200040008,0.999900009999
3,20051107,1.000100010001,1.00030009002701
3,20051108,1.000200040008,0.999900009999
3,20051109,1.00050025012506,1.00120144173008
3,20051110,1.00050025012506,0.999800039992002
3,20051111,1.00050025012506,1.00070049034324
3,20051112,1.000100010001,1.000100010001
3,20051113,1.000100010001,1.00090081072966
3,20051114,1.000100010001,0.999600159936026
3,20051115,1.000100010001,1.00030009002701
3,20051116,1.00050025012506,0.999600159936026
3,20051117,1.00050025012506,1.00090081072966
3,20051118,1.00050025012506,0.999600159936026
3,20051119,1.000200040008,1.00070049034324
3,20051120,1.000200040008,1.000100010001
3,20051121,1.000200040008,1.000200040008
3,20051122,1.000200040008,0.999600159936026
3,20051123,1.00050025012506,1.00070049034324
3,20051124,1.00050025012506,0.999600159936026
3,20051125,1.00050025012506,1.00050025012506
3,20051126,1.000200040008,0.999500249875062
3,20051127,1.000200040008,1.00070049034324
3,20051128,1.000200040008,0.999800039992002
3,20051129,1.000200040008,1.00050025012506
3,20051130,1.00050025012506,1.00040016006403
3,20051201,1.00050025012506,1.001001001001
3,20051202,1.00050025012506,1.00040016006403
3,20051203,1.000100010001,1.00050025012506
3,20051204,1.000100010001,0.999900009999
3,20051205,1.001001001001,1.001001001001
3,20051206,1.001001001001,1.00050025012506
3,20051207,1.001001001001,1.00150225338007
3,20051208,1.00040016006403,0.999700089973008
3,20051209,1.00030009002701,1.00080064051241
3,20051210,1.000200040008,0.999400359784129
3,20051211,1.000200040008,1.001001001001
3,20051212,1.000200040008,0.999900009999
3,20051213,1.000200040008,1.001001001001
3,20051214,1.00080064051241,1.000200040008
3,20051215,1.00080064051241,1.00110121133247
3,20051216,1.00080064051241,0.999900009999
3,20051217,1.00080064051241,1.00130169219986
3,20051218,1.000200040008,0.999600159936026
3,20051219,1.000200040008,1.000200040008
3,20051220,1.000200040008,0.999600159936026
3,20051221,1.00070049034324,1.00140196274785
3,20051222,1.00070049034324,0.999900009999
3,20051223,1.00070049034324,1.00170289492137
3,20051224,1.000200040008,0.999600159936026
3,20051225,1.000200040008,1.00090081072966
3,20051226,1.000200040008,0.999600159936026
3,20051227,1.000200040008,1.000200040008
3,20051228,1.00070049034324,0.999800039992002
3,20051229,1.00070049034324,1.00090081072966
3,20051230,1.00070049034324,0.999800039992002
3,20051231,1.000200040008,1.00030009002701
3,20060101,1.000200040008,0.999700089973008
3,20060102,1.000200040008,1.001001001001
3,20060103,1.000200040008,0.999800039992002
3,20060104,1.00050025012506,1.00140196274785
3,20060105,1.00050025012506,1.000200040008
3,20060106,1.00050025012506,1.00150225338007
3,20060107,1.000200040008,0.999600159936026
3,20060108,1.000200040008,1.00090081072966
3,20060109,1.000200040008,0.999400359784129
3,20060110,1.000200040008,1.00110121133247
3,20060111,1.00080064051241,0.999800039992002
3,20060112,1.00080064051241,1.001001001001
3,20060113,1.00080064051241,1.00070049034324
3,20060114,1.000100010001,1.00030009002701
3,20060115,1.000100010001,0.99930048965724
3,20060116,1.000100010001,1.00030009002701
3,20060117,1.000200040008,0.999700089973008
3,20060118,1.00050025012506,1.00110121133247
3,20060119,1.00050025012506,0.999800039992002
3,20060120,1.00050025012506,1.00080064051241
3,20060121,1.000200040008,0.999400359784129
3,20060122,1.000200040008,1.00110121133247
3,20060123,1.000200040008,1.000200040008
3,20060124,1.000200040008,1.00120144173008
3,20060125,1.000200040008,1.0
3,20060126,1.000200040008,1.000200040008
3,20060127,1.000200040008,0.999400359784129
3,20060128,1.000200040008,1.00090081072966
3,20060129,1.000200040008,0.999600159936026
3,20060130,1.000200040008,1.00070049034324
3,20060131,1.000200040008,0.999600159936026
3,20060201,1.00090081072966,1.00130169219986
3,20060202,1.00090081072966,1.000200040008
3,20060203,1.00090081072966,1.00110121133247
3,20060204,1.00090081072966,1.00030009002701
3,20060205,1.000200040008,1.00050025012506
3,20060206,1.000200040008,0.999400359784129
3,20060207,1.000200040008,1.00030009002701
3,20060208,1.00050025012506,1.000200040008
3,20060209,1.00050025012506,1.00120144173008
3,20060210,1.00050025012506,0.999600159936026
3,20060211,1.000200040008,1.00070049034324
3,20060212,1.000200040008,0.999600159936026
3,20060213,1.000200040008,1.00070049034324
3,20060214,1.000200040008,0.999900009999
3,20060215,1.00050025012506,1.00080064051241
3,20060216,1.00050025012506,0.999900009999
3,20060217,1.00040016006403,1.00090081072966
3,20060218,1.00040016006403,0.999700089973008
3,20060219,1.000200040008,1.000200040008
3,20060220,1.000200040008,0.999400359784129
3,20060221,1.000200040008,1.001001001001
3,20060222,1.00050025012506,1.00040016006403
3,20060223,1.00050025012506,1.00050025012506
3,20060224,1.00050025012506,1.000200040008
3,20060225,1.000200040008,1.001001001001
3,20060226,1.000200040008,0.999600159936026
3,20060227,1.000200040008,1.00110121133247
3,20060228,1.000200040008,1.000100010001
3,20060301,1.00070049034324,1.00130169219986
3,20060302,1.00070049034324,1.00040016006403
3,20060303,1.00070049034324,1.00120144173008
3,20060304,1.000200040008,1.0
3,20060305,1.000200040008,1.00120144173008
3,20060306,1.000200040008,1.0
3,20060307,1.000200040008,1.00070049034324
3,20060308,1.00070049034324,0.999800039992002
3,20060309,1.00070049034324,1.00150225338007
3,20060310,1.00070049034324,0.999900009999
3,20060311,1.000200040008,1.00110121133247
3,20060312,1.000200040008,0.999700089973008
3,20060313,1.000200040008,1.00030009002701
3,20060314,1.000200040008,0.999500249875062
3,20060315,1.00050025012506,1.00090081072966
3,20060316,1.00050025012506,1.0
3,20060317,1.00050025012506,1.001001001001
3,20060318,1.000200040008,0.999600159936026
3,20060319,1.000200040008,1.001001001001
3,20060320,1.000200040008,0.999500249875062
3,20060321,1.000200040008,1.00080064051241
3,20060322,1.00050025012506,0.999700089973008
3,20060323,1.00050025012506,1.00050025012506
3,20060324,1.00050025012506,0.999900009999
3,20060325,1.000200040008,1.001001001001
3,20060326,1.000100010001,0.999800039992002
3,20060327,1.000200040008,1.00110121133247
3,20060328,1.000200040008,0.999900009999
3,20060329,1.00050025012506,1.001001001001
3,20060330,1.00050025012506,0.999700089973008
3,20060331,1.00050025012506,1.00110121133247
3,20060401,1.000200040008,0.999600159936026
3,20060402,1.000200040008,1.00030009002701
3,20060403,1.000200040008,0.999400359784129
3,20060404,1.000200040008,1.000200040008
3,20060405,1.00080064051241,1.0
3,20060406,1.00080064051241,1.00090081072966
3,20060407,1.00080064051241,1.0
3,20060408,1.00080064051241,1.00130169219986
3,20060409,1.000200040008,1.000200040008
3,20060410,1.000200040008,1.00080064051241
3,20060411,1.000200040008,0.999900009999
3,20060412,1.00070049034324,1.001001001001
3,20060413,1.00070049034324,1.00030009002701
3,20060414,1.00070049034324,1.00090081072966
3,20060415,1.000200040008,1.0
3,20060416,1.000200040008,1.00070049034324
3,20060417,1.000200040008,0.999900009999
3,20060418,1.000200040008,1.00050025012506
3,20060419,1.00090081072966,1.00090081072966
3,20060420,1.00090081072966,1.00120144173008
3,20060421,1.00090081072966,1.00070049034324
3,20060422,1.000200040008,1.000200040008
3,20060423,1.000200040008,0.999600159936026
3,20060424,1.000200040008,1.00080064051241
3,20060425,1.000200040008,0.999800039992002
3,20060426,1.00070049034324,1.00080064051241
3,20060427,1.00070049034324,1.00040016006403
3,20060428,1.00070049034324,1.00070049034324
3,20060429,1.000200040008,0.999600159936026
3,20060430,1.000200040008,1.00030009002701
3,20060501,1.000200040008,0.99930048965724
3,20060502,1.000200040008,1.001001001001
3,20060503,1.00070049034324,1.00070049034324
3,20060504,1.00070049034324,1.00080064051241
3,20060505,1.00070049034324,1.00040016006403
3,20060506,1.000200040008,1.00080064051241
3,20060507,1.000200040008,0.999800039992002
3,20060508,1.000200040008,1.00030009002701
3,20060509,1.000200040008,0.999800039992002
3,20060510,1.00070049034324,1.00080064051241
3,20060511,1.00070049034324,1.000100010001
3,20060512,1.00070049034324,1.00140196274785
3,20060513,1.000200040008,1.000100010001
3,20060514,1.000200040008,1.00050025012506
3,20060515,1.000200040008,1.0
3,20060516,1.0,1.00070049034324
3,20060517,1.0,0.999900009999
3,20060518,1.0,1.000100010001
3,20060519,1.0,0.999600159936026
3,20060520,1.000200040008,1.000200040008
3,20060521,1.000200040008,0.999500249875062
3,20060522,1.000200040008,1.00080064051241
3,20060523,1.000200040008,0.999600159936026
3,20060524,1.00090081072966,1.00120144173008
3,20060525,1.00090081072966,1.00050025012506
3,20060526,1.00090081072966,1.00130169219986
3,20060527,1.000200040008,0.999900009999
3,20060528,1.000200040008,1.001001001001
3,20060529,1.000200040008,0.999600159936026
3,20060530,1.000200040008,1.00120144173008
3,20060531,1.00090081072966,0.999900009999
3,20060601,1.00090081072966,1.00170289492137
3,20060602,1.00090081072966,1.00030009002701
3,20060603,1.00090081072966,1.00150225338007
3,20060604,1.000200040008,0.999400359784129
3,20060605,1.000200040008,1.00030009002701
3,20060606,1.000200040008,0.99930048965724
3,20060607,1.00070049034324,1.001001001001
3,20060608,1.00070049034324,1.00040016006403
3,20060609,1.00070049034324,1.00130169219986
3,20060610,1.000200040008,0.999900009999
3,20060611,1.000200040008,1.001001001001
3,20060612,1.000200040008,0.999500249875062
3,20060613,1.000200040008,1.00030009002701
3,20060614,1.00070049034324,1.00070049034324
3,20060615,1.00070049034324,1.00140196274785
3,20060616,1.00070049034324,1.00050025012506
3,20060617,1.000200040008,1.001001001001
3,20060618,1.000200040008,0.99930048965724
3,20060619,1.000200040008,1.000200040008
3,20060620,1.000200040008,0.999500249875062
3,20060621,1.001001001001,1.00170289492137
3,20060622,1.001001001001,1.00050025012506
3,20060623,1.001001001001,1.00130169219986
3,20060624,1.001001001001,1.000100010001
3,20060625,1.00030009002701,1.00050025012506
3,20060626,1.00030009002701,0.999900009999
3,20060627,1.00040016006403,1.00120144173008
3,20060628,1.00080064051241,1.0
3,20060629,1.00080064051241,1.00150225338007
3,20060630,1.00080064051241,1.00050025012506
3,20060701,1.000200040008,1.00050025012506
3,20060702,1.000200040008,1.000200040008
3,20060703,1.000200040008,1.00090081072966
3,20060704,1.000200040008,1.000100010001
3,20060705,1.00050025012506,1.001001001001
3,20060706,1.00050025012506,0.999800039992002
3,20060707,1.00050025012506,1.00140196274785
3,20060708,1.000200040008,0.999800039992002
3,20060709,1.000200040008,1.00080064051241
3,20060710,1.00040016006403,0.999600159936026
3,20060711,1.00090081072966,1.00170289492137
3,20060712,1.00090081072966,1.00050025012506
3,20060713,1.00090081072966,1.00180324584252
3,20060714,1.00090081072966,1.00070049034324
3,20060715,1.000200040008,1.00080064051241
3,20060716,1.000200040008,1.0
3,20060717,1.000200040008,1.001001001001
3,20060718,1.000200040008,1.0
3,20060719,1.00070049034324,1.00080064051241
3,20060720,1.00070049034324,0.999700089973008
3,20060721,1.00070049034324,1.00120144173008
3,20060722,1.000200040008,0.999700089973008
3,20060723,1.000200040008,1.00040016006403
3,20060724,1.00030009002701,1.000100010001
3,20060725,1.00030009002701,1.00130169219986
3,20060726,1.00030009002701,1.00030009002701
3,20060727,1.00030009002701,1.00120144173008
3,20060728,1.00030009002701,0.999600159936026
3,20060729,1.00030009002701,1.001001001001
3,20060730,1.00030009002701,0.999500249875062
3,20060731,1.00030009002701,1.00130169219986
3,20060801,1.00040016006403,0.999600159936026
3,20060802,1.00110121133247,1.00200400801603
3,20060803,1.00110121133247,1.00080064051241
3,20060804,1.00110121133247,1.00130169219986
3,20060805,1.00040016006403,1.00030009002701
3,20060806,1.00030009002701,1.00130169219986
3,20060807,1.00030009002701,1.00030009002701
3,20060808,1.00030009002701,1.00090081072966
3,20060809,1.00110121133247,1.001001001001
3,20060810,1.00110121133247,1.00150225338007
3,20060811,1.00110121133247,1.00040016006403
3,20060812,1.00110121133247,1.00190361687206
3,20060813,1.00030009002701,1.000200040008
3,20060814,1.00030009002701,1.00090081072966
3,20060815,1.00170289492137,1.00150225338007
3,20060816,1.00170289492137,1.00270730973629
3,20060817,1.00170289492137,1.001001001001
3,20060818,1.00170289492137,1.00180324584252
3,20060819,1.00170289492137,1.00070049034324
3,20060820,1.00030009002701,1.00090081072966
3,20060821,1.00030009002701,1.000200040008
3,20060822,1.000200040008,1.001001001001
3,20060823,1.00080064051241,0.999900009999
3,20060824,1.00080064051241,1.001001001001
3,20060825,1.00080064051241,1.00070049034324
3,20060826,1.000200040008,1.00050025012506
3,20060827,1.000200040008,0.999600159936026
3,20060828,1.000200040008,1.00070049034324
3,20060829,1.000200040008,1.0
3,20060830,1.00090081072966,1.00120144173008
3,20060831,1.00090081072966,1.00050025012506
3,20060901,1.00090081072966,1.00130169219986
3,20060902,1.000200040008,0.99930048965724
3,20060903,1.000200040008,1.00040016006403
3,20060904,1.000200040008,0.999900009999
3,20060905,1.000200040008,1.00040016006403
3,20060906,1.00050025012506,1.000200040008
3,20060907,1.00050025012506,1.00110121133247
3,20060908,1.00050025012506,1.000100010001
3,20060909,1.000200040008,1.000200040008
3,20060910,1.000200040008,0.999600159936026
3,20060911,1.000200040008,1.001001001001
3,20060912,1.000200040008,0.999800039992002
3,20060913,1.00050025012506,1.00090081072966
3,20060914,1.00050025012506,1.000100010001
3,20060915,1.00050025012506,1.00120144173008
3,20060916,1.000200040008,0.999400359784129
3,20060917,1.000100010001,1.00040016006403
3,20060918,1.000100010001,0.999600159936026
3,20060919,1.000100010001,1.000200040008
3,20060920,1.00050025012506,0.999600159936026
3,20060921,1.00050025012506,1.00130169219986
3,20060922,1.00050025012506,1.000200040008
3,20060923,1.000100010001,1.00090081072966
3,20060924,1.000100010001,0.999600159936026
3,20060925,1.000100010001,1.00080064051241
3,20060926,1.000100010001,0.99930048965724
3,20060927,1.00040016006403,1.00080064051241
3,20060928,1.00040016006403,0.999600159936026
3,20060929,1.00040016006403,1.001001001001
3,20060930,1.000100010001,0.999600159936026
3,20061001,1.000100010001,1.001001001001
3,20061002,1.000100010001,0.999700089973008
3,20061003,1.000100010001,1.00070049034324
3,20061004,1.00050025012506,0.999800039992002
3,20061005,1.00050025012506,1.00150225338007
3,20061006,1.00050025012506,1.00030009002701
3,20061007,1.000100010001,1.00080064051241
3,20061008,1.000100010001,0.999600159936026
3,20061009,1.000100010001,1.00080064051241
3,20061010,1.000100010001,0.999900009999
3,20061011,1.00040016006403,1.00070049034324
3,20061012,1.00040016006403,0.999600159936026
3,20061013,1.00040016006403,1.00050025012506
3,20061014,1.000100010001,1.0
3,20061015,1.000100010001,1.000200040008
3,20061016,1.000100010001,0.999700089973008
3,20061017,1.000100010001,1.00030009002701
3,20061018,1.00040016006403,1.000200040008
3,20061019,1.00040016006403,1.001001001001
3,20061020,1.00040016006403,1.00030009002701
3,20061021,1.000100010001,1.00080064051241
3,20061022,1.000100010001,0.999400359784129
3,20061023,1.000100010001,1.00080064051241
3,20061024,1.000100010001,0.999700089973008
3,20061025,1.00040016006403,1.00120144173008
3,20061026,1.00040016006403,0.999700089973008
3,20061027,1.00040016006403,1.00070049034324
3,20061028,1.000100010001,0.999600159936026
3,20061029,1.000100010001,1.000200040008
3,20061030,1.000200040008,0.999800039992002
3,20061031,1.000100010001,1.001001001001
3,20061101,0.999400359784129,0.998801438274071
3,20061102,0.999400359784129,0.999500249875062
3,20061103,0.999400359784129,0.998901208670463
3,20061104,0.999500249875062,1.0
3,20061105,1.000100010001,0.999600159936026
3,20061106,1.00030009002701,1.00040016006403
3,20061107,1.000200040008,0.999600159936026
3,20061108,1.001001001001,1.00130169219986
3,20061109,1.001001001001,1.00090081072966
3,20061110,1.001001001001,1.00180324584252
3,20061111,1.000200040008,1.000200040008
3,20061112,1.00030009002701,1.00090081072966
3,20061113,1.000200040008,0.999900009999
3,20061114,1.00040016006403,1.00090081072966
3,20061115,1.00150225338007,1.00070049034324
3,20061116,1.00150225338007,1.00170289492137
3,20061117,1.00140196274785,1.00090081072966
3,20061118,1.00140196274785,1.00230530219505
3,20061119,1.00030009002701,0.999400359784129
3,20061120,1.00040016006403,1.00070049034324
3,20061121,1.000200040008,1.0
3,20061122,1.00050025012506,1.00140196274785
3,20061123,1.00050025012506,0.999600159936026
3,20061124,1.00050025012506,1.00120144173008
3,20061125,1.000200040008,0.999400359784129
3,20061126,1.000200040008,1.00080064051241
3,20061127,1.001001001001,1.00070049034324
3,20061128,1.001001001001,1.00110121133247
3,20061129,1.001001001001,1.0
3,20061130,1.001001001001,1.001001001001
3,20061201,1.001001001001,1.0
3,20061202,1.00030009002701,1.00070049034324
3,20061203,1.000200040008,0.999500249875062
3,20061204,1.000100010001,1.00050025012506
3,20061205,1.000200040008,0.999600159936026
3,20061206,1.00070049034324,1.00090081072966
3,20061207,1.00070049034324,1.00040016006403
3,20061208,1.00070049034324,1.001001001001
3,20061209,1.00030009002701,0.999600159936026
3,20061210,1.000200040008,1.00070049034324
3,20061211,1.000200040008,1.000100010001
3,20061212,1.00030009002701,1.00120144173008
3,20061213,1.00070049034324,1.00040016006403
3,20061214,1.00070049034324,1.00140196274785
3,20061215,1.00070049034324,1.000100010001
3,20061216,1.00030009002701,1.00080064051241
3,20061217,1.00030009002701,1.0
3,20061218,1.00030009002701,1.00130169219986
3,20061219,1.00030009002701,0.999600159936026
3,20061220,1.00090081072966,1.001001001001
3,20061221,1.00090081072966,0.999900009999
3,20061222,1.00090081072966,1.00110121133247
3,20061223,1.000200040008,0.999800039992002
3,20061224,1.000200040008,1.00040016006403
3,20061225,1.000200040008,1.0
3,20061226,1.000200040008,1.00050025012506
3,20061227,1.001001001001,1.0
3,20061228,1.001001001001,1.001001001001
3,20061229,1.001001001001,1.00070049034324
3,20061230,1.00030009002701,1.001001001001
3,20061231,1.000200040008,1.000200040008
3,20070101,1.000200040008,1.001001001001
3,20070102,1.000200040008,1.000100010001
3,20070103,1.00050025012506,1.00070049034324
3,20070104,1.00050025012506,0.999800039992002
3,20070105,1.00050025012506,1.00130169219986
3,20070106,1.000100010001,1.0
3,20070107,1.000100010001,1.000200040008
3,20070108,1.000100010001,0.999900009999
3,20070109,1.00050025012506,1.001001001001
3,20070110,1.00050025012506,0.999900009999
3,20070111,1.00050025012506,1.00150225338007
3,20070112,1.00050025012506,1.000100010001
3,20070113,1.000100010001,1.00050025012506
3,20070114,1.000100010001,0.999600159936026
3,20070115,1.0,1.00090081072966
3,20070116,1.0,0.999700089973008
3,20070117,1.00050025012506,1.00090081072966
3,20070118,1.00050025012506,0.999700089973008
3,20070119,1.00050025012506,1.00140196274785
3,20070120,1.000200040008,1.000100010001
3,20070121,1.000100010001,1.000200040008
3,20070122,1.000100010001,0.999600159936026
3,20070123,1.000100010001,1.00030009002701
3,20070124,1.00030009002701,1.00030009002701
3,20070125,1.00030009002701,1.00050025012506
3,20070126,1.00030009002701,0.999500249875062
3,20070127,1.000100010001,1.001001001001
3,20070128,1.000100010001,0.999800039992002
3,20070129,1.000100010001,1.00080064051241
3,20070130,1.000100010001,0.999600159936026
3,20070131,1.00050025012506,1.00080064051241
3,20070201,1.00050025012506,0.999800039992002
3,20070202,1.00050025012506,1.00090081072966
3,20070203,1.00050025012506,0.999800039992002
3,20070204,1.000100010001,1.00090081072966
3,20070205,1.000200040008,0.999400359784129
3,20070206,1.000200040008,1.00030009002701
3,20070207,1.00050025012506,1.00050025012506
3,20070208,1.00050025012506,1.00120144173008
3,20070209,1.00050025012506,0.999800039992002
3,20070210,1.000100010001,1.000100010001
3,20070211,1.000100010001,0.999600159936026
3,20070212,1.000100010001,1.001001001001
3,20070213,1.000100010001,0.99930048965724
3,20070214,1.00040016006403,1.001001001001
3,20070215,1.00040016006403,0.999600159936026
3,20070216,1.00040016006403,1.00080064051241
3,20070217,1.000200040008,0.999500249875062
3,20070218,1.00030009002701,1.00130169219986
3,20070219,1.000100010001,0.999600159936026
3,20070220,1.000200040008,1.00110121133247
3,20070221,1.00040016006403,0.999600159936026
3,20070222,1.00040016006403,1.00050025012506
3,20070223,1.00040016006403,0.999600159936026
3,20070224,1.00040016006403,1.00070049034324
3,20070225,1.000200040008,1.000200040008
3,20070226,1.00030009002701,1.00050025012506
3,20070227,1.00050025012506,0.999900009999
3,20070228,1.001001001001,1.00150225338007
3,20070301,1.001001001001,1.000200040008
3,20070302,1.001001001001,1.00150225338007
3,20070303,1.00030009002701,1.000100010001
3,20070304,1.00030009002701,1.00080064051241
3,20070305,1.00090081072966,1.000200040008
3,20070306,1.00040016006403,1.00130169219986
3,20070307,1.00120144173008,1.00070049034324
3,20070308,1.00120144173008,1.00170289492137
3,20070309,1.00120144173008,1.000200040008
3,20070310,1.00040016006403,1.00090081072966
3,20070311,1.00040016006403,0.999900009999
3,20070312,1.00040016006403,1.001001001001
3,20070313,1.00070049034324,0.999900009999
3,20070314,1.00150225338007,1.00170289492137
3,20070315,1.00150225338007,1.001001001001
3,20070316,1.00150225338007,1.00170289492137
3,20070317,1.00030009002701,0.999400359784129
3,20070318,1.00040016006403,1.00090081072966
3,20070319,1.00070049034324,1.0
3,20070320,1.000200040008,1.000200040008
3,20070321,1.00120144173008,1.00120144173008
3,20070322,1.00120144173008,1.00200400801603
3,20070323,1.00120144173008,1.00070049034324
3,20070324,1.00050025012506,1.00120144173008
3,20070325,1.00050025012506,1.0
3,20070326,1.00030009002701,1.00080064051241
3,20070327,1.00030009002701,1.000200040008
3,20070328,1.00110121133247,1.00150225338007
3,20070329,1.00110121133247,1.00080064051241
3,20070330,1.00110121133247,1.00190361687206
3,20070331,1.00040016006403,0.999800039992002
3,20070401,1.00030009002701,1.00130169219986
3,20070402,1.000200040008,0.999900009999
3,20070403,1.00030009002701,1.001001001001
3,20070404,1.00150225338007,1.00140196274785
3,20070405,1.00150225338007,1.00210441928049
3,20070406,1.00150225338007,1.00070049034324
3,20070407,1.00150225338007,1.00220485067148
3,20070408,1.00090081072966,1.00090081072966
3,20070409,1.00030009002701,1.00040016006403
3,20070410,1.00030009002701,1.000200040008
3,20070411,1.001001001001,1.00150225338007
3,20070412,1.001001001001,1.00090081072966
3,20070413,1.001001001001,1.00120144173008
3,20070414,1.000200040008,0.999800039992002
3,20070415,1.000100010001,1.00040016006403
3,20070416,1.000100010001,0.999600159936026
3,20070417,1.000100010001,1.001001001001
3,20070418,1.00200400801603,1.00150225338007
3,20070419,1.00200400801603,1.00300902708124
3,20070420,1.00200400801603,1.00170289492137
3,20070421,1.00040016006403,1.00090081072966
3,20070422,1.00030009002701,0.999600159936026
3,20070423,1.00030009002701,1.00120144173008
3,20070424,1.00040016006403,1.000100010001
3,20070425,1.00110121133247,1.00170289492137
3,20070426,1.00110121133247,1.000200040008
3,20070427,1.00110121133247,1.00170289492137
